사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2023082500100153,2023년 8월 25일 09시,금요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,54세,상해없음,승용,남,31세,경상
2023082500100154,2023년 8월 25일 09시,금요일,경기도 수원시 권선구 호매실동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,52세,상해없음,이륜,남,28세,경상
2023082500100193,2023년 8월 25일 10시,금요일,경기도 수원시 팔달구 장안동,경상사고,0,0,1,0,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로안,화물,남,40세,상해없음,이륜,남,17세,경상
2023082500100228,2023년 8월 25일 11시,금요일,경기도 수원시 장안구 파장동,경상사고,0,0,1,1,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,74세,상해없음,승용,여,22세,부상신고
2023082500100266,2023년 8월 25일 12시,금요일,경기도 수원시 팔달구 인계동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승용,남,66세,상해없음,보행자,여,57세,중상
2023082500100301,2023년 8월 25일 13시,금요일,경기도 수원시 권선구 고색동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,45세,경상,승용,남,36세,경상
2023082500100342,2023년 8월 25일 14시,금요일,경기도 수원시 팔달구 신풍동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승합,남,54세,상해없음,승용,남,44세,경상
2023082500100349,2023년 8월 25일 14시,금요일,경기도 수원시 권선구 당수동,경상사고,0,0,1,1,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,41세,부상신고,화물,남,55세,경상
2023082500100461,2023년 8월 25일 16시,금요일,경기도 수원시 영통구 원천동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,34세,상해없음,승용,남,23세,경상
2023082500100465,2023년 8월 25일 16시,금요일,경기도 수원시 권선구 오목천동,경상사고,0,0,1,0,차대차 - 추돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,54세,상해없음,승용,여,34세,경상
2023082500100518,2023년 8월 25일 17시,금요일,경기도 수원시 권선구 평동,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,여,51세,상해없음,승용,남,30세,경상
2023082500100519,2023년 8월 25일 17시,금요일,경기도 수원시 권선구 당수동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,39세,기타불명,승용,남,44세,경상
2023082500100583,2023년 8월 25일 18시,금요일,경기도 수원시 장안구 송죽동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,37세,상해없음,이륜,남,32세,경상
2023082500100720,2023년 8월 25일 21시,금요일,경기도 수원시 영통구 하동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,46세,상해없음,승용,여,48세,경상
2023082500100742,2023년 8월 25일 22시,금요일,경기도 수원시 장안구 정자동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,34세,상해없음,승용,여,41세,경상
2023082500100747,2023년 8월 25일 22시,금요일,경기도 수원시 영통구 망포동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승용,남,31세,상해없음,보행자,남,52세,경상
2023082600100005,2023년 8월 26일 00시,토요일,경기도 수원시 장안구 조원동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,24세,상해없음,화물,남,43세,중상
2023082600100006,2023년 8월 26일 00시,토요일,경기도 수원시 장안구 영화동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,34세,상해없음,승용,남,57세,경상
2023082600100008,2023년 8월 26일 00시,토요일,경기도 수원시 권선구 호매실동,경상사고,0,0,2,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,30세,상해없음,화물,남,38세,경상
2023082600100036,2023년 8월 26일 02시,토요일,경기도 수원시 팔달구 인계동,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,이륜,남,45세,중상,승용,남,25세,상해없음
2023082600100198,2023년 8월 26일 11시,토요일,경기도 수원시 팔달구 인계동,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,80세,상해없음,원동기,남,20세,중상
2023082600100327,2023년 8월 26일 14시,토요일,경기도 수원시 장안구 조원동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,74세,상해없음,승용,여,69세,경상
2023082600100328,2023년 8월 26일 14시,토요일,경기도 수원시 팔달구 지동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,71세,상해없음,승용,남,30세,경상
2023082600100331,2023년 8월 26일 14시,토요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,이륜,남,35세,상해없음,승용,남,19세,경상
2023082600100362,2023년 8월 26일 15시,토요일,경기도 수원시 영통구 망포동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,51세,상해없음,승용,여,37세,경상
2023082600100407,2023년 8월 26일 16시,토요일,경기도 수원시 팔달구 중동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,69세,상해없음,승합,남,58세,경상
2023082600100408,2023년 8월 26일 16시,토요일,경기도 수원시 팔달구 신풍동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,69세,경상,승용,남,63세,상해없음
2023082600100453,2023년 8월 26일 17시,토요일,경기도 수원시 팔달구 매교동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 지하차도(도로)내,승용,남,51세,상해없음,승용,남,60세,경상
2023082600100515,2023년 8월 26일 19시,토요일,경기도 수원시 권선구 호매실동,중상사고,0,2,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,49세,상해없음,승용,남,23세,중상
2023082600100599,2023년 8월 26일 23시,토요일,경기도 수원시 팔달구 화서동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,승용,여,64세,경상
2023082700100013,2023년 8월 27일 01시,일요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승용,남,20세,상해없음,보행자,남,42세,경상
2023082700100031,2023년 8월 27일 02시,일요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승합,남,51세,상해없음,승용,남,71세,경상
2023082700100032,2023년 8월 27일 02시,일요일,경기도 수원시 권선구 고색동,중상사고,0,1,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,33세,부상신고,건설기계,남,44세,상해없음
2023082700100041,2023년 8월 27일 03시,일요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,26세,경상
2023082700100093,2023년 8월 27일 09시,일요일,경기도 수원시 영통구 매탄동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,49세,상해없음,보행자,남,81세,중상
2023082700100094,2023년 8월 27일 09시,일요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,66세,상해없음,자전거,남,24세,경상
2023082700100230,2023년 8월 27일 14시,일요일,경기도 수원시 장안구 영화동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,보행자,여,45세,중상
2023082700100289,2023년 8월 27일 16시,일요일,경기도 수원시 장안구 파장동,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,건조,맑음,교차로 - 교차로안,승용,남,69세,상해없음,이륜,남,24세,중상
2023082700100291,2023년 8월 27일 16시,일요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,이륜,남,59세,기타불명,승용,남,22세,경상
2023082700100318,2023년 8월 27일 17시,일요일,경기도 수원시 팔달구 매산로1가,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,기타 - 기타,승용,남,59세,상해없음,승용,남,29세,경상
2023082700100375,2023년 8월 27일 19시,일요일,경기도 수원시 장안구 송죽동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,61세,상해없음,이륜,남,22세,경상
2023082700100378,2023년 8월 27일 19시,일요일,경기도 수원시 권선구 권선동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,36세,상해없음,승용,여,52세,경상
2023082700100406,2023년 8월 27일 20시,일요일,경기도 수원시 장안구 조원동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,26세,상해없음,승용,여,37세,경상
2023082700100410,2023년 8월 27일 20시,일요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,37세,상해없음,이륜,남,39세,경상
2023082800100012,2023년 8월 28일 03시,월요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,66세,기타불명,화물,남,31세,경상
2023082800100098,2023년 8월 28일 08시,월요일,경기도 수원시 권선구 입북동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,남,62세,상해없음,승용,남,24세,경상
2023082800100099,2023년 8월 28일 08시,월요일,경기도 수원시 영통구 하동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 터널,화물,남,64세,상해없음,승용,남,46세,경상
2023082800100154,2023년 8월 28일 09시,월요일,경기도 수원시 영통구 원천동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,남,31세,상해없음,승용,여,40세,경상
2023082800100155,2023년 8월 28일 09시,월요일,경기도 수원시 권선구 당수동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,화물,남,67세,상해없음,보행자,남,81세,경상
2023082800100192,2023년 8월 28일 10시,월요일,경기도 수원시 권선구 호매실동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,여,41세,경상,,,,
2023082800100193,2023년 8월 28일 10시,월요일,경기도 수원시 권선구 호매실동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,젖음/습기,비,교차로 - 교차로횡단보도내,승용,여,51세,상해없음,보행자,남,79세,중상
2023082800100284,2023년 8월 28일 13시,월요일,경기도 수원시 권선구 당수동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,23세,상해없음,승용,남,56세,경상
2023082800100322,2023년 8월 28일 14시,월요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,승용,남,52세,경상
2023082800100346,2023년 8월 28일 15시,월요일,경기도 수원시 팔달구 북수동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,63세,상해없음,승용,남,41세,경상
2023082800100392,2023년 8월 28일 16시,월요일,경기도 수원시 권선구 서둔동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,50세,상해없음,승합,남,50세,상해없음
2023082800100436,2023년 8월 28일 17시,월요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,36세,상해없음,승용,여,58세,경상
2023082800100437,2023년 8월 28일 17시,월요일,경기도 수원시 권선구 호매실동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,젖음/습기,흐림,교차로 - 교차로안,승용,여,48세,상해없음,이륜,남,31세,중상
2023082800100483,2023년 8월 28일 18시,월요일,경기도 수원시 장안구 송죽동,경상사고,0,0,1,0,차대차 - 추돌,신호위반,젖음/습기,비,교차로 - 교차로안,승용,남,58세,상해없음,승용,여,30세,경상
2023082800100485,2023년 8월 28일 18시,월요일,경기도 수원시 권선구 세류동,중상사고,0,2,0,0,차대차 - 측면충돌,불법유턴,건조,맑음,교차로 - 교차로안,이륜,남,56세,중상,이륜,남,55세,중상
2023082800100519,2023년 8월 28일 19시,월요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,45세,상해없음,화물,남,49세,경상
